rr,var,min,max,sort
0.030742094,0.003273252,-0.081394089,0.142878278,471
0.030771659,0.004364336,-0.098712053,0.16025537,472
0.031828482,6.13E-05,0.016482608,0.047174356,473
0.032244436,0.004364336,-0.097239275,0.161728147,474
0.032789823,0.003273252,-0.079346361,0.144926006,475
0.032789823,0.003273252,-0.079346361,0.144926006,476
0.032789823,0.004364336,-0.096693889,0.162273534,477
0.032789823,0.004364336,-0.096693889,0.162273534,478
0.033225648,0.004364336,-0.096258064,0.162709359,479
0.033225648,0.004364336,-0.096258064,0.162709359,480
0.033415997,0.001948173,-0.053094712,0.119926705,481
0.033522692,0.004364336,-0.095961019,0.163006404,482
0.033901552,0.001391462,-0.039210965,0.107014068,483
0.034191365,0.00054881,-0.011724963,0.080107692,484
0.034486176,0.004364336,-0.094997535,0.163969888,485
0.034685558,0.004364336,-0.094798153,0.164169269,486
0.03509132,0.004364336,-0.094392392,0.164575031,487
0.03509132,0.004364336,-0.094392392,0.164575031,488
0.03509132,0.004364336,-0.094392392,0.164575031,489
0.03509132,0.001572775,-0.042638815,0.112821455,490
0.035128868,0.003273252,-0.077007315,0.147265052,491
0.035486199,0.003273252,-0.076649985,0.147622382,492
0.035656451,0.003273252,-0.076479732,0.147792635,493
0.035932009,0.004364336,-0.093551702,0.165415721,494
0.036039936,0.003273252,-0.076096247,0.14817612,495
0.03621921,0.003273252,-0.075916973,0.148355394,496
0.036367644,0.001225907,-0.032257748,0.104993036,497
0.036367644,0.001570295,-0.041301169,0.114036457,498
0.036367644,0.001225907,-0.032257748,0.104993036,499
0.036367644,0.003981009,-0.087299023,0.160034311,500
0.036634133,0.003273252,-0.07550205,0.148770317,501
0.036955707,0.003273252,-0.075180477,0.14909189,502
0.037457563,0.004364336,-0.092026149,0.166941274,503
0.037740328,0.004364336,-0.091743383,0.167224039,504
0.037740328,0.004364336,-0.091743383,0.167224039,505
0.037819633,0.00033096,0.002162706,0.07347656,506
0.037979248,0.009475489,-0.152811318,0.228769815,507
0.038089479,0.003273252,-0.074046704,0.150225663,508
