rr,var,min,max,sort
0.578077851,0.086129251,0.002861255,1.153294447,266
0.584513339,0.02364594,0.283119504,0.885907175,267
0.587786665,0.252901235,-0.397883352,1.573456683,268
0.589768828,0.086129251,0.014552232,1.164985424,269
0.604954468,0.823875325,-1.174090064,2.383999001,270
0.610080581,0.064596939,0.111928394,1.108232767,271
0.61210597,0.048876071,0.178790479,1.045421462,272
0.61310446,0.086129249,0.037887872,1.188321048,273
0.613104492,0.086129242,0.037887926,1.188321058,274
0.625093717,0.004166813,0.498574037,0.751613398,275
0.628608658,0.086129252,0.053392061,1.203825255,276
0.634578826,0.011685567,0.422703217,0.846454436,277
0.646627165,0.647045595,-0.929980065,2.223234395,278
0.650587566,0.086129251,0.07537097,1.225804162,279
0.652241682,0.064596939,0.154089498,1.150393867,280
0.657640492,0.033361318,0.299644904,1.015636079,281
0.658055861,0.064596939,0.159903676,1.156208045,282
0.66057101,0.064596939,0.162418825,1.158723195,283
0.660886318,0.007709659,0.488789175,0.832983461,284
0.662841831,0.086129251,0.087625236,1.238058425,285
0.6866325,0.058355152,0.213159002,1.160105997,286
0.687637525,0.047852505,0.2588833,1.116391749,287
0.693147181,0.923553719,-1.190446185,2.576740546,288
0.693147181,0.129193878,-0.011346397,1.397640758,289
0.695427683,0.042604203,0.290868287,1.099987079,290
0.706219262,0.001367171,0.633747728,0.778690797,291
0.726669872,0.005522055,0.581021238,0.872318507,292
0.736497622,0.064596939,0.238345437,1.234649807,293
0.737598943,0.052996772,0.286386797,1.18881109,294
0.745332934,0.007147431,0.579629669,0.911036199,295
0.74893854,0.129193877,0.044444964,1.453432116,296
0.769520159,0.064596939,0.271367975,1.267672344,297
0.772041123,0.006731861,0.611227197,0.93285505,298
0.784118959,0.003330901,0.670999605,0.897238312,299
0.786093294,0.086129251,0.210876699,1.361309889,300
0.789997007,0.064596939,0.291844822,1.288149191,301
0.791127592,0.064596938,0.292975408,1.289279776,302
0.811087573,0.304414628,-0.270318565,1.892493711,303
0.819187902,0.086129251,0.243971307,1.394404496,304
0.832909123,0.086129251,0.257692527,1.408125719,305
0.836248024,0.086129251,0.261031428,1.41146462,306
0.839750655,0.001854711,0.755340601,0.924160708,307
0.866810675,0.064596939,0.36865849,1.364962859,308
0.867500568,0.003167574,0.757189412,0.977811723,309
0.883930712,0.54278906,-0.560083988,2.327945412,310
0.8886392,0.042188218,0.486059692,1.291218708,311
0.896088024,0.064596939,0.397935839,1.394240209,312
0.962810748,0.003011375,0.855253788,1.070367707,313
0.977534357,0.001574787,0.899754523,1.055314191,314
0.998528831,0.086129252,0.423312233,1.573745428,315
1.01160091,0.086129249,0.436384322,1.586817499,316
1.064710738,0.218813912,0.147870771,1.981550704,317
1.083686638,0.058316468,0.610370103,1.557003173,318
1.086417016,0.092037741,0.491797653,1.681036378,319
1.149905583,0.003528025,1.033487116,1.26632405,320
1.15267951,0.064596939,0.654527325,1.650831695,321
1.157452789,0.972487772,-0.775397186,3.090302763,322
1.163150809,0.064596939,0.664998624,1.661302995,323
1.164861674,0.086129251,0.589645079,1.74007827,324
1.189584067,0.064596939,0.691431881,1.687736253,325
1.197283816,0.053017432,0.745983733,1.648583899,326
1.210316278,0.114041548,0.548423529,1.872209027,327
1.249510933,0.004902115,1.112281323,1.386740542,328
1.252762968,0.526077097,-0.168848011,2.674373946,329
1.252762968,0.064596939,0.754610783,1.750915153,330
1.285552791,0.064596939,0.787400606,1.783704976,331
1.302524478,0.006158784,1.148707751,1.456341205,332
1.344383465,0.005827425,1.194761823,1.494005108,333
1.366876275,0.086129252,0.791659679,1.942092872,334
1.373715579,0.064596939,0.875563395,1.871867764,335
1.377325692,0.086129252,0.802109094,1.952542289,336
1.409984132,0.086129251,0.834767537,1.985200728,337
1.457137372,0.064596939,0.958985187,1.955289557,338
1.471816535,0.064596939,0.973664349,1.969968721,339
1.496836235,0.082818049,0.932784983,2.060887488,340
1.561647248,0.064596939,1.063495063,2.059799433,341
1.602269423,0.064596939,1.104117238,2.100421607,342
1.609437912,0.064596939,1.111285726,2.107590099,343
1.609437912,0.064596939,1.111285726,2.107590099,344
1.620487748,0.064596939,1.122335563,2.118639933,345
1.623622548,0.064596939,1.125470361,2.121774734,346
1.651402112,0.086129252,1.076185514,2.22661871,347
1.714271974,0.002979407,1.607287442,1.821256505,348
1.767661918,0.064596939,1.269509732,2.265814104,349
1.80118461,0.004534383,1.669202474,1.933166745,350
1.871802178,0.064596938,1.373649995,2.369954361,351
1.898904107,0.086129252,1.32368751,2.474120705,352
1.924248652,0.064596939,1.426096467,2.422400837,353
1.970989833,0.045990664,1.550659326,2.39132034,354
2.038433518,0.005792433,1.889261771,2.187605265,355
2.083006608,0.129660803,1.377241108,2.788772108,356
2.12680923,0.002880054,2.021623601,2.23199486,357
2.159484249,0.064596939,1.661332064,2.657636434,358
2.273597555,0.064596938,1.775445371,2.771749739,359
2.302585093,0.064596939,1.804432908,2.800737278,360
2.921624296,0.064596939,2.42347211,3.419776482,361
4.639088404,0.597067178,3.12459401,6.153582799,362
4.884694071,0.195607729,4.017833844,5.751554297,363
