rr,var,min,max,sort
0,0.00824107,-0.17792947,0.17792947,94
0,0.001548086,-0.07711763,0.07711763,95
0,0.010988094,-0.205455254,0.205455254,96
0.003454235,0.000381818,-0.034844501,0.04175297,97
0.003590668,0.00824107,-0.174338801,0.181520138,98
0.004192878,0.00824107,-0.173736591,0.182122348,99
0.004192878,0.00824107,-0.173736591,0.182122348,100
0.005865119,0.00824107,-0.17206435,0.183794589,101
0.007490672,0.00824107,-0.170438798,0.185420141,102
0.007722046,0.010988094,-0.197733208,0.213177301,103
0.008771986,0.00824107,-0.169157484,0.186701456,104
0.009132483,0.010988094,-0.196322771,0.214587738,105
0.009523882,0.00824107,-0.168405588,0.187453351,106
0.01020417,0.010988094,-0.195251085,0.215659424,107
0.011764841,0.000862292,-0.045790182,0.069319864,108
0.012396853,0.006592856,-0.146748103,0.171541809,109
0.012793351,0.00824107,-0.165136118,0.190722821,110
0.012793351,0.00824107,-0.165136118,0.190722821,111
0.013072082,0.010988094,-0.192383173,0.218527336,112
0.014252023,0.00824107,-0.163677447,0.192181492,113
0.014815086,0.00824107,-0.163114384,0.192744555,114
0.016584128,0.000550155,-0.029388417,0.062556673,115
0.016667052,0.00824107,-0.161262417,0.194596522,116
0.016667053,0.00824107,-0.161262417,0.194596522,117
0.020790769,0.00824107,-0.1571387,0.198720239,118
0.02079077,0.00824107,-0.1571387,0.198720239,119
0.021053409,0.010988094,-0.184401845,0.226508663,120
0.021353124,0.00824107,-0.156576345,0.199282594,121
0.021353124,0.005432163,-0.123105165,0.165811414,122
0.022305758,0.00824107,-0.155623712,0.200235227,123
0.023065273,0.00011061,0.002451682,0.043678863,124
0.023348287,0.006908819,-0.139565558,0.186262132,125
0.023530497,0.035571106,-0.346131458,0.393192452,126
0.024170361,0.000600819,-0.023872383,0.072213105,127
0.025246783,0.001589543,-0.052896606,0.103390171,128
0.025425098,0.00824107,-0.152504371,0.203354568,129
0.025425098,0.00824107,-0.152504371,0.203354568,130
0.025975486,0.075074146,-0.511057882,0.563008854,131
0.026202372,0.017571592,-0.233611073,0.286015818,132
0.026550232,0.061806021,-0.460721777,0.513822242,133
0.028987537,0.00824107,-0.148941932,0.206917006,134
