rr,var,min,max,sort
-0.050430853,0.027901223,-0.377822575,0.276960868,305
-0.050131758,0.008592715,-0.231817677,0.131554161,306
-0.049480057,0.013098563,-0.273800009,0.174839895,307
-0.049338589,0.000660122,-0.099696545,0.001019367,308
-0.049226941,0.011456953,-0.259019769,0.160565887,309
-0.049132689,0.011456953,-0.258925517,0.16066014,310
-0.049057651,4.67E-05,-0.062454154,-0.035661148,311
-0.048633437,0.047143271,-0.474198463,0.37693159,312
-0.048540819,0.011456953,-0.258333647,0.16125201,313
-0.048452383,0.008592715,-0.230138302,0.133233535,314
-0.047146778,0.008592715,-0.228832697,0.13453914,315
-0.046988509,0.00478545,-0.182575323,0.088598304,316
-0.046881687,0.000321845,-0.082044139,-0.011719236,317
-0.046761766,0.011456953,-0.256554594,0.163031062,318
-0.046700151,0.004099937,-0.172200418,0.078800116,319
-0.046520016,0.008592715,-0.228205934,0.135165903,320
-0.046520016,0.008592715,-0.228205934,0.135165903,321
-0.045742363,0.001572322,-0.123461288,0.031976562,322
-0.045610511,0.008592715,-0.22729643,0.136075408,323
-0.045446847,0.001679282,-0.125765779,0.034872086,324
-0.044814016,0.096721432,-0.654375378,0.564747346,325
-0.044650274,0.011456953,-0.254443102,0.165142555,326
-0.043496153,0.008592715,-0.225182072,0.138189766,327
-0.043158213,0.000694632,-0.094815706,0.00849928,328
-0.043017385,0.008592715,-0.224703304,0.138668533,329
-0.042761859,0.011456953,-0.252554688,0.167030969,330
-0.042559614,0.008592715,-0.224245533,0.139126304,331
-0.042559614,0.008592715,-0.224245533,0.139126304,332
-0.042111485,0.00696734,-0.205713846,0.121490876,333
-0.041080026,0.005728477,-0.189425957,0.107265906,334
-0.040821995,0.008592715,-0.222507913,0.140863924,335
-0.040603868,0.008464895,-0.220933401,0.139725664,336
-0.040273899,0.008592715,-0.221959818,0.14141202,337
-0.039443869,0.011456953,-0.249236698,0.170348959,338
-0.039435559,0.001184397,-0.106889091,0.028017973,339
-0.039127128,0.000808463,-0.094856748,0.016602492,340
-0.038048698,0.0099383,-0.233443097,0.157345702,341
-0.037237436,0.011456953,-0.247030265,0.172555392,342
-0.037159945,0.008592715,-0.218845864,0.144525974,343
-0.036816415,0.00886432,-0.221351425,0.147718594,344
-0.036367644,0.008592715,-0.218053563,0.145318275,345
-0.035506688,0.008592715,-0.217192607,0.14617923,346
-0.034685558,0.011428335,-0.244216201,0.174845085,347
-0.034407413,0.002499978,-0.132406976,0.06359215,348
-0.033901552,0.001344402,-0.105767093,0.037963989,349
-0.033447934,0.008592715,-0.215133853,0.148237985,350
-0.033439648,0.007832321,-0.206900437,0.140021141,351
-0.032789823,0.008592715,-0.214475742,0.148896096,352
-0.032523192,0.008592715,-0.214209111,0.149162727,353
-0.032365285,0.008592715,-0.214051203,0.149320634,354
-0.032347834,0.008592715,-0.214033753,0.149338085,355
-0.031548358,0.011425414,-0.241052221,0.177955506,356
-0.031526254,0.008592715,-0.213212172,0.150159665,357
-0.030614636,0.00958227,-0.222477215,0.161247944,358
-0.030356462,0.008592715,-0.212042381,0.151329456,359
-0.029413885,0.000340914,-0.065603055,0.006775285,360
-0.028303776,0.005515058,-0.173860111,0.117252559,361
-0.02824108,0.002855804,-0.132982934,0.076500775,362
-0.027973852,0.008592715,-0.209659771,0.153712067,363
-0.02783043,0.005492504,-0.173088826,0.117427965,364
-0.027779564,0.008592715,-0.209465483,0.153906355,365
-0.027664281,0.005728477,-0.176010213,0.12068165,366
-0.02723315,0.008592715,-0.208919069,0.154452768,367
-0.026220695,0.003628761,-0.14428952,0.09184813,368
-0.026215842,0.008592715,-0.207901761,0.155470077,369
-0.025807884,0.008592715,-0.207493803,0.155878035,370
-0.025582791,0.008592715,-0.207268709,0.156103128,371
-0.025538079,0.011456953,-0.235330908,0.184254749,372
-0.025519726,0.008592715,-0.207205645,0.156166193,373
-0.024897552,0.017285973,-0.282590772,0.232795668,374
-0.024692613,0.011456953,-0.234485441,0.185100216,375
-0.024541109,0.008592715,-0.206227028,0.15714481,376
-0.024075064,0.011456953,-0.233867892,0.185717764,377
-0.023530497,0.008592715,-0.205216416,0.158155421,378
-0.022989518,0.001703023,-0.103874208,0.057895171,379
-0.022557347,0.008592715,-0.204243266,0.159128571,380
-0.022472856,0.008592715,-0.204158775,0.159213063,381
-0.022472856,0.001285647,-0.092750456,0.047804744,382
-0.022388995,0.011456953,-0.232181823,0.187403833,383
-0.022293917,0.008592715,-0.203979836,0.159392002,384
-0.022247859,0.000349995,-0.058915834,0.014420117,385
-0.021448543,0.008592715,-0.203134462,0.160237375,386
-0.020877585,0.011456953,-0.230670413,0.188915243,387
-0.02059204,0.003274957,-0.132757427,0.091573348,388
-0.020121403,0.008592715,-0.201807322,0.161564516,389
-0.019974611,0.00070943,-0.072179442,0.03223022,390
-0.019934215,0.008592715,-0.201620134,0.161751704,391
-0.019705071,0.008592715,-0.20139099,0.161980848,392
-0.019676561,0.008592715,-0.20136248,0.162009358,393
-0.019676561,0.008592715,-0.20136248,0.162009358,394
-0.019583427,0.005728477,-0.167929359,0.128762504,395
-0.018753997,0.005762811,-0.167543831,0.130035837,396
-0.018742182,0.008592715,-0.200428101,0.162943737,397
-0.018433702,0.003230094,-0.129828168,0.092960765,398
-0.018018506,0.008592715,-0.199704424,0.163667413,399
-0.017904638,0.008592715,-0.199590557,0.16378128,400
-0.017128794,0.006186394,-0.171289916,0.137032328,401
-0.016609458,0.004789141,-0.152248557,0.119029642,402
-0.016529302,0.013563953,-0.244799498,0.211740894,403
-0.016082688,0.011456953,-0.225875516,0.19371014,404
-0.015683922,0.006797871,-0.177284353,0.14591651,405
-0.015649772,0.009701319,-0.208700511,0.177400967,406
-0.014839514,0.008592715,-0.196525433,0.166846405,407
-0.014575157,0.002522032,-0.113006044,0.08385573,408
-0.014502561,0.008592715,-0.19618848,0.167183357,409
-0.014458083,0.000666591,-0.065062186,0.03614602,410
-0.014117882,0.011456953,-0.22391071,0.195674947,411
-0.013835732,0.017070672,-0.269919101,0.242247637,412
-0.013646914,0.008592715,-0.195332833,0.168039005,413
-0.013007008,0.011456953,-0.222799836,0.19678582,414
-0.012500163,0.001735755,-0.094158453,0.069158127,415
-0.012024193,0.062524126,-0.502118758,0.478070372,416
-0.011834458,0.04053953,-0.406469298,0.382800382,417
-0.011560822,0.008592715,-0.193246741,0.170125096,418
-0.011282327,0.011456953,-0.221075156,0.198510501,419
-0.011111225,0.008592715,-0.192797144,0.170574693,420
-0.01092907,0.000768672,-0.065269942,0.043411801,421
-0.010735751,0.001650252,-0.090357398,0.068885896,422
-0.010347469,0.005728477,-0.1586934,0.137998463,423
-0.010197548,0.008671413,-0.192713577,0.172318481,424
-0.010084119,0.009326206,-0.199365795,0.179197557,425
-0.010084119,0.011209424,-0.217598268,0.19743003,426
-0.010050336,0.008592715,-0.191736255,0.171635583,427
-0.009804,0.008592715,-0.191489919,0.171881919,428
-0.009661911,0.008592715,-0.19134783,0.172024008,429
-0.009302393,0.008592715,-0.190988311,0.172383526,430
-0.009255721,0.008928774,-0.194460412,0.17594897,431
-0.008768567,0.008492084,-0.189387475,0.17185034,432
-0.00836825,0.021344935,-0.294722405,0.277985906,433
-0.008316056,0.002645605,-0.109129525,0.092497413,434
-0.007846596,0.008592715,-0.189532515,0.173839322,435
-0.007399508,0.008480372,-0.18789382,0.173094804,436
-0.006740084,0.045156693,-0.423242129,0.409761961,437
-0.006600684,0.008592715,-0.188286603,0.175085235,438
-0.006514681,0.000580872,-0.053753193,0.040723831,439
-0.00643089,0.024703236,-0.314489245,0.301627464,440
-0.006389798,0.011438902,-0.216017291,0.203237695,441
-0.006042314,0.008592715,-0.187728233,0.175643604,442
-0.005934736,0.008592715,-0.187620654,0.175751183,443
-0.005934736,0.008592715,-0.187620654,0.175751183,444
-0.00584797,0.008592715,-0.187533889,0.175837949,445
-0.00583092,0.008592715,-0.187516839,0.175854998,446
-0.005632307,0.00033586,-0.041552192,0.030287578,447
-0.005249356,0.011456953,-0.215042184,0.204543472,448
-0.004662013,0.004485971,-0.135937704,0.126613677,449
-0.004285721,0.005728477,-0.152631652,0.144060211,450
-0.003853569,0.002083414,-0.09331666,0.085609522,451
-0.003710185,0.011456953,-0.213503013,0.206082643,452
-0.003502631,0.005728477,-0.151848562,0.144843301,453
-0.003466208,0.12805248,-0.704840864,0.697908447,454
-0.003418807,0.011456953,-0.213211635,0.206374022,455
-0.003284075,0.008592715,-0.184969994,0.178401844,456
-0.003220615,0.011456953,-0.213013443,0.206572214,457
-0.002962965,0.011456953,-0.212755793,0.206829863,458
-0.002547772,0.008592715,-0.184233691,0.179138147,459
-0.00246886,0.000486945,-0.045719848,0.040782128,460
-0.002244166,0.001390761,-0.075338276,0.070849943,461
-0.001983734,0.03520387,-0.369732545,0.365765077,462
-0.000958773,0.008592715,-0.182644692,0.180727146,463
-0.000898069,0.008592715,-0.182583988,0.18078785,464
0,0.010887026,-0.204508191,0.204508191,465
0,0.008592715,-0.181685919,0.181685919,466
0,0.008592715,-0.181685919,0.181685919,467
0,0.008592715,-0.181685919,0.181685919,468
0,0.008592715,-0.181685919,0.181685919,469
0,0.008592715,-0.181685919,0.181685919,470
0,0.011456953,-0.209792828,0.209792828,471
0,0.008592715,-0.181685919,0.181685919,472
0,0.005728477,-0.148345931,0.148345931,473
0,0.005728477,-0.148345931,0.148345931,474
0,0.008592715,-0.181685919,0.181685919,475
0,0.008592715,-0.181685919,0.181685919,476
0,0.011456953,-0.209792828,0.209792828,477
0,0.008592715,-0.181685919,0.181685919,478
0,0.024466541,-0.30657897,0.30657897,479
0,0.008592715,-0.181685919,0.181685919,480
0,0.006377551,-0.156524758,0.156524758,481
0,0.005,-0.138592929,0.138592929,482
0,0.00032,-0.035061546,0.035061546,483
0,0.00235649,-0.095145631,0.095145631,484
0.000153245,0.008592715,-0.181532674,0.181839164,485
0.00031903,0.011456953,-0.209473798,0.210111858,486
0.001147447,0.008592715,-0.180538472,0.182833366,487
0.001635323,0.008592715,-0.180050595,0.183321242,488
0.002256488,0.008592715,-0.17942943,0.183942407,489
0.00250313,0.008592715,-0.179182789,0.184189049,490
0.003039516,0.008592715,-0.178646403,0.184725435,491
0.00351769,0.010260075,-0.195014681,0.202050061,492
0.003576222,0.044692508,-0.410779592,0.417932036,493
0.003642991,0.011456953,-0.206149837,0.21343582,494
0.003642991,0.011456953,-0.206149837,0.21343582,495
0.004086642,0.002565441,-0.095187716,0.103361001,496
0.004210171,0.006317342,-0.151573979,0.159994321,497
0.004210533,0.011456953,-0.205582296,0.214003361,498
