x,y,Total_Cu,Total_Fe,Total_Mn,Total_Zn,Total_Co ,Total_Ni ,Micronutrient
-84.936000,45.728000,10.984700,1392.703021,23.930953,2.942330,0.000000,12.750098,1443.311102
-84.929000,45.723000,0.392311,4048.646528,23.342487,4.119262,0.000000,0.000000,4076.500588
-84.929000,45.723000,12.161632,94.154570,13.927030,2.157709,0.000000,14.123186,136.524127
-84.929000,45.723000,10.003923,882.699098,16.280894,1.176932,0.000000,16.477050,926.637897
-84.929000,45.723000,12.549020,1078.431373,13.921569,3.725490,0.000000,12.156863,1120.784314
-84.929000,45.723000,12.161632,910.160847,14.711652,2.942330,0.000000,13.534719,953.511181
-84.915000,45.724000,0.784621,3566.104355,23.538643,10.003923,0.000000,0.000000,3600.431542
-84.915000,45.724000,10.784314,713.725490,9.803922,2.941176,0.000000,9.411765,746.666667
-84.915000,45.724000,11.764706,749.019608,15.686275,4.509804,0.000000,8.431373,789.411765
-84.915000,45.724000,13.720110,1528.812230,13.524108,4.312034,0.000000,16.072129,1576.440612
-84.915000,45.724000,12.544100,1450.411603,14.504116,1.960016,0.000000,15.288122,1494.707958
-84.907000,45.726000,10.980392,2501.960784,22.156863,1.176471,0.000000,15.882353,2552.156863
-84.907000,45.726000,13.524108,1795.374363,18.816151,4.116033,0.000000,17.444140,1849.274794
-84.907000,45.726000,0.392465,3281.004710,42.189953,5.690738,0.000000,0.000000,3329.277865
-84.907000,45.726000,14.700118,2301.058408,26.460212,1.960016,0.000000,16.072129,2360.250882
-84.907000,45.726000,10.388083,1195.609565,20.972168,2.352019,0.000000,17.248138,1246.569973
-84.875000,45.723000,11.377011,2553.942723,17.065516,1.373087,0.000000,16.084739,2599.843076
-84.875000,45.723000,1.570475,3325.480958,13.545347,5.889282,0.000000,0.000000,3346.486062
-84.875000,45.723000,11.764706,2250.980392,29.411765,1.764706,0.000000,16.078431,2310.000000
-84.875000,45.723000,12.941176,2478.431373,31.176471,1.568627,0.000000,16.470588,2540.588235
-84.875000,45.723000,15.086207,1500.783699,23.315047,3.134796,0.000000,17.633229,1559.952978
-155.234000,19.414000,30.796391,45927.814829,353.471950,27.657905,7.650059,99.646920,46447.038054
-155.234000,19.414000,25.676205,86099.568797,184.633477,18.228146,13.524108,58.212466,86399.843199
-155.234000,19.414000,26.460212,48185.025480,367.894943,39.396315,24.304194,96.628773,48739.709918
-155.234000,19.414000,44.100353,70160.721286,691.885535,48.216386,45.864367,209.133673,71199.921599
-155.234000,19.414000,35.111809,43519.027069,404.276187,29.619459,29.227148,88.466065,44105.727736
-155.301000,19.929000,12.362637,28245.682889,419.348509,49.646782,23.744113,0.000000,28750.784929
-155.301000,19.929000,9.019608,26352.941176,61.960784,10.196078,7.058824,9.215686,26450.392157
-155.301000,19.929000,16.464132,4766.758134,33.908271,9.800078,2.744022,7.840063,4837.514700
-155.301000,19.929000,15.490196,12980.392157,69.019608,19.215686,6.470588,7.647059,13098.235294
-155.301000,19.929000,13.524108,29114.072913,115.052920,16.660133,12.152097,11.172089,29282.634261
-155.684000,20.051000,4.506270,24612.068966,40.360502,7.445141,16.065831,6.661442,24687.108150
-155.684000,20.051000,16.869361,45413.887799,101.216163,21.380934,19.419380,0.000000,45572.773637
-155.684000,20.051000,4.116033,34751.078009,104.076833,29.596237,35.476284,25.872207,34950.215602
-155.684000,20.051000,15.992892,33593.958241,140.382052,17.547757,47.090182,11.772546,33826.743669
-155.684000,20.051000,18.627451,4525.490196,10.784314,11.764706,0.000000,11.176471,4577.843137
-159.624000,22.139000,15.294118,81415.686275,397.450980,19.215686,39.607843,9.019608,81896.274510
-159.624000,22.139000,11.180855,54809.729306,379.560612,26.677128,41.584935,9.611612,55278.344449
-159.624000,22.139000,8.830455,102138.932496,956.828885,27.276295,108.712716,10.400314,103250.981162
-159.624000,22.139000,7.843137,49015.686275,962.352941,27.450980,105.686275,10.784314,50129.803922
-159.624000,22.139000,9.019608,42215.686275,223.137255,20.000000,6.274510,0.000000,42474.117647
-120.616000,37.621000,17.647059,72125.490196,299.803922,61.568627,0.000000,7.450980,72511.960784
-120.616000,37.621000,13.529412,18823.529412,273.333333,37.450980,0.000000,19.215686,19167.058824
-120.616000,37.621000,14.319341,27477.442134,233.228717,40.996469,0.000000,17.457827,27783.444488
-120.616000,37.621000,14.896119,27651.901215,256.566053,41.356331,0.000000,28.616229,27993.335947
-120.616000,37.621000,26.666667,25537.254902,322.156863,72.549020,0.000000,28.823529,25987.450980
-120.529000,37.489000,26.470588,64133.333333,660.588235,65.294118,0.000000,17.058824,64902.745098
-120.529000,37.489000,21.184778,20878.775991,519.811691,44.527266,0.000000,26.284818,21490.584543
-120.529000,37.489000,21.184778,20451.157317,506.473127,43.742644,0.000000,25.696352,21048.254217
-120.529000,37.489000,21.960784,21129.411765,516.666667,48.431373,0.000000,29.019608,21745.490196
-120.529000,37.489000,22.549020,24588.235294,570.588235,46.078431,0.000000,30.000000,25257.450980
-120.948000,37.335000,9.023146,92706.943900,316.398588,26.873284,0.000000,0.000000,93059.238917
-120.948000,37.335000,21.380934,22608.866222,324.833268,58.061985,0.000000,28.638682,23041.781091
-120.948000,37.335000,26.873284,19894.076108,368.968223,76.304433,0.000000,26.873284,20393.095332
-120.948000,37.335000,34.705882,7419.607843,373.333333,72.156863,0.000000,30.784314,7930.588235
-120.948000,37.335000,22.540180,24041.552332,323.010584,65.660525,0.000000,27.048216,24479.811838
-120.590000,37.626000,25.686275,62615.686275,393.921569,70.980392,0.000000,17.254902,63123.529412
-120.590000,37.626000,9.611612,23554.335033,318.360141,31.188701,0.000000,18.046293,23931.541781
-120.590000,37.626000,11.368091,15311.642493,262.054096,25.676205,0.000000,14.896119,15625.637005
-120.590000,37.626000,10.980392,21505.882353,255.882353,24.313725,0.000000,13.529412,21810.588235
-120.590000,37.626000,9.996080,17322.618581,262.642101,22.736182,0.000000,15.092121,17633.085065
-120.369000,37.468000,14.330585,57381.232823,356.890459,33.765214,0.000000,3.729878,57789.948960
-120.369000,37.468000,11.960784,27729.411765,206.078431,23.529412,0.000000,21.764706,27992.745098
-120.369000,37.468000,14.308114,23465.307722,231.477852,23.128185,0.000000,21.364171,23755.586045
-120.369000,37.468000,13.730875,28132.601020,196.743821,26.480973,0.000000,22.950177,28392.506865
-120.369000,37.468000,11.372549,23305.882353,224.901961,25.294118,0.000000,24.901961,23592.352941
3.223810,35.267460,2.641879,5994.031311,88.062622,7.534247,3.913894,5.381605,6101.565558
3.233760,35.268170,0.599281,4312.425090,52.536956,5.842988,2.347183,3.495805,4377.247303
3.239550,35.268810,2.999400,6723.155369,93.431314,10.397920,3.749250,5.598880,6839.332134
3.050530,34.932560,1.747204,5161.242013,89.556709,8.236821,2.446086,4.492812,5267.721645
3.059130,34.932810,2.698920,4875.549780,71.371451,8.396641,2.499000,4.398241,4964.914034
3.065640,34.934710,0.449640,2937.749800,48.361311,4.746203,1.748601,2.597922,2995.653477
-70.487750,-41.040970,14.350000,16201.500000,312.200000,23.600000,8.150000,10.500000,16570.300000
-70.523560,-41.032460,13.541875,20301.818909,332.600440,28.033180,8.794723,8.145113,20692.934239
-70.489200,-41.039910,16.623403,22314.796326,340.605032,28.753994,9.884185,11.880990,22722.543930
-71.045790,-41.013800,16.350000,19336.000000,444.800000,29.800000,10.050000,13.450000,19850.450000
-71.044490,-41.027810,22.468544,27504.993010,409.876173,35.700020,11.883363,13.630917,27998.552027
-71.058900,-41.004440,22.486508,25953.927643,407.095743,36.977813,11.493104,11.942834,26443.923646
-69.333515,-51.491858,12.650000,21537.000000,576.300000,40.550000,11.950000,10.650000,22189.100000
-69.320093,-51.492066,15.550000,27535.500000,736.400000,50.700000,13.650000,13.850000,28365.650000
-69.306779,-51.493595,11.050000,23510.500000,541.800000,41.800000,11.850000,11.250000,24128.250000
-64.048630,-39.116610,14.854928,22035.969793,408.286963,37.460254,8.396264,7.849762,22512.817965
-64.050470,-39.117830,9.645982,20694.112967,323.438743,32.070406,7.657120,7.110183,21074.035402
-64.057500,-39.121310,9.429256,18846.537617,313.560168,30.931950,7.333865,6.485731,19214.278587
-66.206970,-40.606140,13.483819,20500.898921,329.204954,38.703556,8.489812,7.990412,20898.771474
-66.201390,-40.604920,9.344393,20148.910654,299.720168,32.130722,7.995203,6.745952,20504.847092
-66.172810,-40.605580,8.737767,16194.827242,222.338726,27.511484,6.690633,6.440983,16466.546834
-66.391810,-27.599890,9.285144,18241.313898,394.069489,48.222843,8.087061,10.133786,18711.112220
-66.398640,-27.597030,8.443245,16776.578737,352.767786,44.914069,7.943645,9.292566,17199.940048
-66.408580,-27.594940,6.389776,17712.160543,339.906150,37.789537,7.887380,7.737620,18111.871006
-65.243020,-29.287440,6.750000,15219.500000,311.950000,32.150000,6.700000,7.000000,15584.050000
-65.251060,-29.287390,8.398320,14332.133573,294.991002,35.392921,6.598680,6.748650,14684.263147
-65.261860,-29.285730,5.440208,14029.746456,268.915951,32.591336,6.638052,6.588141,14349.920144
-69.825440,-45.450810,7.188498,27538.438498,480.081869,38.937700,10.682907,6.888978,28082.218450
-69.897470,-45.372810,8.798240,25460.907818,507.148570,37.992402,9.398120,5.498900,26029.744051
-70.011750,-45.077030,7.750000,23214.000000,377.400000,31.100000,7.900000,5.550000,23643.700000
-69.996940,-45.125000,9.842126,17949.640288,444.694245,29.226619,8.443245,4.946043,18446.792566
-70.221830,-45.381360,6.047581,22286.585366,387.744902,38.184726,8.396641,4.898041,22731.857257
-70.253330,-45.384060,6.647341,32042.183127,456.667333,44.182327,10.845662,5.147941,32565.673731
-70.295500,-45.430250,6.695982,36533.579852,501.998801,46.572057,11.842894,5.046972,37105.736558
-70.245190,-45.381080,6.344924,33626.099121,481.464828,45.263789,11.241007,5.195843,34175.609512
-71.472110,-45.556110,9.142686,30784.872102,582.983613,47.312150,12.939648,6.245004,31443.495204
-71.470750,-45.581580,9.542366,32090.827338,634.142686,48.311351,13.639089,7.444045,32803.906875
-71.389940,-45.576360,7.098580,24398.120376,471.055789,39.992002,10.547890,6.098780,24932.913417
-71.391940,-45.580420,10.435390,26288.695826,371.579788,39.294987,9.986020,4.893150,26724.885161
141.700680,-31.082700,15.396921,25738.352330,315.536893,43.291342,6.848630,15.046991,26134.473105
141.672370,-31.050040,18.827407,34593.987215,492.109469,54.734319,8.989213,18.727527,35187.375150
141.679130,-31.024090,18.178186,28199.660408,280.563324,49.540551,7.291250,16.030763,28571.264483
141.699010,-31.083050,13.328674,20112.320288,336.910942,46.176118,6.190096,12.779553,20527.705671
144.755150,-34.789260,16.600000,27765.000000,337.000000,46.500000,8.600000,22.200000,28195.900000
144.770650,-34.716860,12.850000,19353.000000,278.200000,32.150000,7.550000,15.050000,19698.800000
144.799880,-34.693790,12.432594,21003.095666,346.015578,34.401837,7.739165,16.077492,21419.762333
144.780580,-34.789230,9.139033,12311.226528,160.757091,20.924890,4.494606,9.938074,12516.480224
147.229370,-31.489050,15.634366,22675.824176,680.469530,35.314685,9.640360,14.735265,23431.618382
147.215590,-31.510750,14.694122,17064.674130,482.157137,26.639344,8.346661,13.494602,17610.005998
147.231230,-31.490730,13.544582,18633.046781,332.167133,29.388245,6.997201,13.344662,19028.488605
138.591040,-23.435130,2.200000,5460.500000,50.700000,6.550000,1.400000,1.800000,5523.150000
138.584900,-23.419080,2.000000,6027.000000,48.350000,6.000000,1.500000,2.300000,6087.150000
138.575750,-23.410180,0.999001,5153.846154,50.199800,5.544456,1.198801,2.147852,5213.936064
138.544650,-23.356540,2.299540,5500.899820,53.839232,6.548690,1.649670,3.449310,5568.686263
138.297290,-23.434350,3.599280,6318.236353,53.089382,6.248750,1.799640,2.949410,6385.922815
138.286880,-23.411460,3.049390,4916.266747,41.841632,4.599080,1.099780,1.799640,4968.656269
138.276140,-23.389970,1.649670,5160.967806,39.042192,4.849030,1.349730,1.799640,5209.658068
138.264820,-23.363120,1.948831,5253.347991,37.927244,4.047571,1.399161,2.048771,5300.719568
138.382980,-23.584810,2.697842,6310.451639,46.462830,5.595524,1.698641,2.048361,6368.954836
138.403210,-23.621580,2.099160,7835.365854,46.231507,5.247901,1.549380,2.049180,7892.542983
138.418310,-23.651760,2.196486,8655.650958,47.523962,5.391374,1.447684,2.246406,8714.456869
138.435430,-23.681720,1.449710,7125.574885,47.740452,5.748850,1.799640,1.999600,7184.313137
22.296230,-25.720550,3.048171,1585.948431,14.341395,4.797122,0.449730,1.898861,1610.483710
22.283000,-25.690080,1.598082,1229.624451,8.489812,3.046344,0.149820,1.348382,1244.256892
22.266670,-25.601130,2.546435,1470.491312,10.085880,3.794687,0.349511,1.647693,1488.915518
22.243790,-25.558680,3.326009,1310.377547,9.788254,3.795445,0.449461,1.697962,1329.434678
21.860320,-24.252350,1.399161,1314.661203,6.546072,2.698381,0.299820,1.549071,1327.153708
21.861690,-24.264000,1.997603,1298.042349,6.392329,3.695565,0.249700,1.548142,1311.925689
21.859080,-24.291970,2.997003,1819.030969,9.690310,3.996004,0.399600,1.948052,1838.061938
21.862280,-24.358920,1.699320,1733.706517,12.445022,3.648541,0.449820,1.949220,1753.898441
-43.328250,-10.850450,1.648352,88.411588,2.147852,0.649351,0.000000,0.000000,92.857143
-43.344570,-10.861470,1.348382,70.515382,6.242509,0.898921,0.000000,0.000000,79.005194
-43.354520,-10.841010,2.049180,94.712115,4.748101,1.899240,0.000000,0.000000,103.408637
-41.340350,-9.627270,0.899281,359.212630,8.243405,1.099121,0.000000,0.000000,369.454436
-41.339440,-9.643650,1.799280,257.297081,1.299480,1.249500,0.000000,0.000000,261.645342
-41.352610,-9.622110,2.350000,420.100000,2.300000,2.050000,0.000000,0.000000,426.800000
-44.217060,-18.285890,9.778487,18458.391539,69.996009,13.071243,0.070000,0.237000,18551.544278
-44.210560,-18.291670,5.193767,17466.540152,70.365561,6.092689,1.448262,3.046344,17552.686776
-44.195780,-18.274070,7.100000,47892.500000,156.750000,13.550000,3.850000,6.450000,48080.200000
-120.427400,50.743880,32.914423,33477.957311,596.798324,56.203870,12.018751,21.992819,34197.885498
-120.429110,50.741520,40.517586,41091.626699,751.099121,66.796563,14.338529,25.879297,41990.257794
-120.432200,50.738440,38.200000,31633.500000,571.100000,49.950000,12.850000,35.600000,32341.200000
-71.430810,-45.250740,8.386581,23773.462460,383.586262,50.219649,8.386581,7.737620,24231.779153
-71.421370,-45.245080,13.189448,25151.878497,532.024380,50.909273,10.991207,10.091926,25769.084732
-71.404990,-45.239370,11.486217,28121.753895,532.011586,53.735517,10.687175,8.439872,28738.114263
-71.084840,-32.944660,26.650000,11177.500000,229.450000,17.350000,7.200000,3.600000,11461.750000
-71.093440,-32.943470,251.398881,49692.745803,713.029576,58.403277,16.436851,4.396483,50736.410871
-71.086220,-32.932380,42.257742,15941.558442,165.084915,20.229770,8.241758,2.797203,16180.169830
-71.088180,-30.056330,32.000000,14145.000000,296.300000,25.650000,12.350000,4.150000,14515.450000
-71.089300,-30.056240,13.189448,14634.792166,237.360112,16.686651,10.141886,3.097522,14915.267786
-71.084710,-30.054160,24.545091,22583.983203,290.691862,21.145771,10.897820,3.749250,22935.012997
-71.095360,-30.053850,39.210789,13748.251748,263.486513,22.477522,9.190809,3.746254,14086.363636
107.851810,39.097740,4.045954,7890.109890,139.810190,18.431568,3.296703,8.391608,8064.085914
107.844710,39.100530,4.800000,8317.500000,133.400000,17.850000,3.300000,7.750000,8484.600000
107.847070,39.098760,7.988816,9102.756141,162.572399,21.120431,3.994408,8.837627,9307.269822
107.927670,39.088040,5.697721,9213.314674,152.159136,20.791683,3.698521,8.546581,9404.208317
108.883860,38.566830,2.699460,5776.344731,103.829234,11.997600,2.349530,4.699060,5901.919616
108.884180,38.568070,4.542732,5571.086262,102.086661,12.779553,2.246406,5.041933,5697.783546
108.884080,38.569610,5.547781,8471.611355,161.085566,19.842063,3.398641,8.646541,8670.131947
109.598640,38.566360,3.447242,3378.796962,69.944045,11.091127,1.648681,4.546363,3469.474420
109.598410,38.566550,5.244755,5579.420579,113.086913,14.285714,2.397602,5.794206,5720.229770
109.596100,38.566940,4.997002,7919.748151,134.769139,17.539476,2.948231,7.545473,8087.547472
109.621940,38.585060,5.197921,4114.304278,85.765694,11.995202,1.799280,4.998001,4224.060376
119.189530,49.264540,8.593125,12131.294964,243.705036,25.429656,4.196643,8.343325,12421.562750
119.194300,49.262780,11.540767,14686.750600,293.814948,30.775380,5.795364,10.991207,15039.668265
119.188830,49.298040,8.100000,12916.000000,253.800000,29.500000,5.000000,9.400000,13221.800000
118.560300,49.525350,21.066294,20973.442492,395.916534,39.636581,7.238419,17.272364,21454.572684
118.554550,49.546660,10.737115,15710.147823,342.289253,32.061526,5.543348,12.884539,16113.663604
118.555910,49.546460,13.586414,15140.859141,325.774226,32.567433,6.093906,12.487512,15531.368631
117.381060,49.561090,20.937438,11310.213872,202.978213,31.830901,4.397362,8.544873,11578.902658
117.379400,49.561430,11.588412,12347.652348,226.723277,27.822178,4.645355,9.340659,12627.772228
117.249720,49.503640,17.839296,15382.770338,280.631621,45.222866,5.346792,10.193884,15742.004797
90.974020,43.984490,12.550000,21765.000000,406.700000,34.750000,9.700000,15.400000,22244.100000
90.973850,43.970990,14.285714,21779.220779,400.049950,34.815185,9.540460,15.184815,22253.096903
90.816530,43.964380,15.434565,22699.300699,449.550450,41.058941,10.139860,17.882118,23233.366633
-80.536600,-0.894370,31.418581,27626.873127,284.615385,90.559441,8.991009,38.011988,28080.469530
-80.551480,-0.899400,21.287228,17379.072556,293.074156,56.715970,6.895862,15.040975,17772.086748
-80.555120,-0.905030,22.795441,19986.002799,271.045791,63.187363,7.798440,18.096381,20368.926215
-80.359080,-4.375320,28.521479,38181.818182,586.963037,155.944056,9.640360,29.020979,38991.908092
-80.362940,-4.366130,32.997204,42515.974441,682.408147,376.198083,11.781150,33.646166,43653.005192
-80.364580,-4.357280,41.749900,13773.971235,816.220535,268.827407,12.435078,26.468238,14939.672393
-79.470660,-3.343400,14.185814,27979.520480,525.124875,45.004995,10.889111,14.585415,28589.310689
-79.473690,-3.352040,14.988010,16384.392486,541.117106,42.815747,9.592326,5.145883,16998.051559
-79.484010,-3.363610,13.628195,30831.669329,551.068291,52.765575,11.281949,6.689297,31467.102636
-79.328640,-3.403240,8.942846,22250.199840,456.584732,42.266187,6.794564,5.745404,22770.533573
-79.314640,-3.407700,5.290477,16564.683570,275.803554,27.001397,5.789579,1.247754,16879.816331
-79.330010,-3.415000,10.737115,21844.786256,353.675589,40.151818,6.791850,5.343588,22261.486217
21.143580,47.640050,9.037348,10464.349910,99.261035,51.477931,3.594967,9.686439,10637.407629
21.141980,47.629210,9.650000,12935.000000,129.850000,56.200000,4.250000,13.150000,13148.100000
21.125390,47.604510,10.047990,9233.153369,185.712857,40.641872,4.149170,10.797840,9484.503099
20.916700,47.479210,17.750000,29069.000000,986.800000,64.800000,9.950000,28.950000,30177.250000
20.893120,47.456080,16.750000,25870.500000,644.650000,67.250000,8.850000,30.050000,26638.050000
20.915490,47.481240,14.050000,24801.000000,799.350000,69.000000,9.250000,21.800000,25714.450000
56.116810,37.493200,10.843494,15251.848891,341.844893,33.030182,5.096942,21.587048,15664.251449
56.115150,37.491190,9.142686,14535.371703,346.872502,32.523981,5.145883,21.282974,14950.339728
56.108680,37.487450,9.696122,16170.031987,350.109956,32.087165,4.348261,18.392643,16584.666134
55.877830,37.512130,13.791725,24211.972816,495.802518,51.569059,7.395563,29.932041,24810.463722
55.878640,37.510930,16.190286,29242.454527,585.748551,61.912852,9.194483,36.378173,29951.878873
55.879760,37.508460,15.534466,25846.153846,518.881119,58.891109,8.591409,33.466533,26481.518482
58.661860,36.694890,23.445311,34175.664867,755.698860,66.786643,15.646871,70.185963,35107.428514
58.665810,36.693030,18.392643,25372.850860,590.263894,47.131148,12.295082,49.780088,26090.713715
58.665920,36.695680,19.542183,28632.546981,548.030788,43.532587,12.644942,51.829268,29308.126749
58.667200,36.695780,16.033966,23496.503497,465.234765,37.062937,10.339660,43.606394,24068.781219
56.754720,37.412420,6.844524,20885.791367,341.376898,32.424061,7.693845,15.837330,21289.968026
56.768000,37.415190,11.038961,20819.680320,378.871129,32.767233,8.991009,27.472527,21278.821179
56.773440,37.415470,4.350000,8003.000000,188.850000,17.200000,4.950000,9.450000,8227.800000
60.383640,36.611670,8.691309,15591.408591,305.994006,25.024975,7.192807,19.630370,15957.942058
60.379830,36.603170,6.598680,15288.942212,332.633473,25.544891,6.548690,17.346531,15677.614477
60.383750,36.599780,11.143314,16863.881671,373.625825,29.982011,7.845293,20.887468,17307.365581
60.386750,36.598170,6.242509,13681.582101,355.373552,24.970036,5.793048,15.031962,14088.993208
34.886000,31.650000,11.138861,16428.071928,308.841159,27.722278,7.292707,16.033966,16799.100899
34.891000,31.655000,13.536464,19786.713287,411.338661,31.868132,8.941059,20.279720,20272.677323
34.883000,31.674000,17.732268,9231.768232,203.746254,37.162837,4.045954,17.132867,9511.588412
34.883000,31.632000,9.592326,15694.444444,294.514388,24.030775,7.344125,15.837330,16045.763389
35.109000,32.575000,30.157779,31965.248652,416.966247,80.287597,12.332734,20.671061,32525.664070
35.112000,32.572000,33.916084,33010.489510,461.588412,52.647353,13.936064,86.563437,33659.140859
35.090000,32.564000,28.066320,19856.172593,362.315222,64.272873,8.339992,54.934079,20374.101079
35.088000,32.563000,31.650000,29283.000000,446.850000,15.500000,12.250000,72.850000,29862.100000
34.646000,31.277000,4.745255,8740.759241,148.801199,17.082917,4.295704,8.041958,8923.726274
34.654000,31.275000,6.546072,13078.153108,215.620628,13.791725,6.146312,11.742954,13332.000800
34.657000,31.271000,5.645484,11583.733014,176.209033,10.641487,4.996003,10.141886,11791.366906
34.650000,31.270000,4.094268,9428.799680,157.429599,56.321150,5.242660,7.689235,9659.576593
70.044090,50.579470,9.235224,15363.917732,7.861000,0.558000,7.338259,14.227236,15403.137450
70.068600,50.571190,13.128994,20575.079872,8.443000,0.695000,9.035543,19.319089,20625.701498
70.084890,50.552920,16.183816,22892.107892,8.017000,0.816000,9.640360,23.076923,22949.841991
69.564270,48.405370,18.638817,24130.521687,18.013000,0.861000,15.190885,28.482910,24211.708299
69.573240,48.413410,19.023367,26885.360495,15.947000,0.844000,13.680847,25.664070,26960.519780
69.587880,48.425210,13.830637,17367.185940,9.683000,0.800000,45.486319,18.124626,17455.110521
67.843500,47.665340,35.785686,22868.352659,585.515794,43.682527,11.795282,23.540584,23568.672531
67.828630,47.659380,32.800000,22978.000000,548.300000,44.800000,11.800000,23.800000,23639.500000
67.800130,47.653700,25.829337,23550.659472,522.931655,42.216227,10.741407,23.431255,24175.809353
37.627360,0.688080,12.829473,16547.024760,245.007987,23.961661,9.634585,30.101837,16868.560304
37.610690,0.688080,12.779553,24144.868211,319.938099,26.906949,12.679712,45.527157,24562.699681
37.606500,0.688610,11.697660,20083.483303,290.491902,28.044391,10.547890,30.943811,20455.208958
36.548330,0.242890,16.476932,82399.640503,1054.473737,81.336129,12.033154,19.422808,83583.383263
36.582560,0.216580,13.744502,78033.786485,1176.729308,82.217113,13.644542,20.841663,79340.963615
36.587690,0.217920,18.350000,70935.000000,1903.450000,85.950000,22.600000,23.250000,72988.600000
-103.865380,26.597710,10.150000,16995.000000,316.950000,45.550000,4.850000,8.500000,17381.000000
-103.852820,26.597970,9.800000,20295.000000,313.050000,49.500000,6.300000,8.900000,20682.550000
-103.839780,26.599270,36.000000,19544.000000,304.700000,47.350000,5.450000,8.750000,19946.250000
110.015950,44.812470,2.994610,3717.458575,120.083849,7.985626,1.946496,2.245957,3852.715113
110.017790,44.811970,3.695565,5262.185378,175.089892,10.387535,2.397123,3.495805,5457.251298
110.020520,44.811710,4.786598,7301.555644,259.722776,14.658955,3.091344,4.686877,7588.502194
110.025840,44.810850,4.834530,7201.953748,242.075359,15.001994,3.090112,5.233254,7472.188995
110.182180,44.871330,4.797122,13106.136318,613.182091,29.882071,5.896462,9.994004,13769.888067
110.176930,44.868710,9.540460,22005.994006,688.111888,51.298701,9.740260,16.233766,22780.919081
110.175480,44.867070,5.871815,15108.479299,399.482484,37.669188,6.319666,10.648885,15568.471338
110.168690,44.862540,8.567444,23080.792987,354.253835,51.952580,7.820283,14.445109,23517.832237
110.246170,44.854780,3.782600,10517.121242,236.810671,21.949034,4.330082,6.171611,10790.165240
110.242210,44.853770,4.474940,11838.206046,278.391010,25.009944,4.723548,7.706842,12158.512331
110.237570,44.851230,7.200000,15731.500000,318.100000,32.550000,6.250000,9.950000,16105.550000
110.233910,44.852140,8.133733,17760.179641,355.838323,35.828343,6.736527,11.177645,18177.894212
18.469410,-23.253350,0.080000,106.600000,0.800000,0.120000,0.030000,0.090000,107.720000
18.466590,-23.252900,0.070000,112.310000,0.670000,0.120000,0.030000,0.090000,113.290000
18.463520,-23.252370,0.090000,100.100000,0.780000,0.120000,0.020000,0.080000,101.190000
19.138770,-21.980600,0.070000,15.560000,0.860000,0.100000,0.030000,0.090000,16.710000
19.142290,-21.984450,0.090000,96.350000,0.850000,0.090000,0.030000,0.090000,97.500000
19.143490,-21.989600,0.050000,70.120000,0.790000,0.080000,0.020000,0.070000,71.130000
18.914220,-19.068350,0.040000,29.670000,0.400000,0.050000,0.010000,0.030000,30.200000
18.916690,-19.070360,0.020000,31.210000,0.250000,0.030000,0.010000,0.030000,31.550000
18.920270,-19.073670,0.010000,32.170000,0.260000,0.030000,0.010000,0.030000,32.510000
15.793390,-24.056940,0.140000,243.120000,2.680000,0.400000,0.080000,0.180000,246.600000
15.790530,-24.053420,0.160000,223.460000,2.540000,0.380000,0.090000,0.190000,226.820000
15.785610,-24.048770,0.100000,200.560000,2.300000,0.340000,0.070000,0.170000,203.540000
15.561690,-22.958140,0.040000,77.040000,1.240000,0.180000,0.030000,0.080000,78.610000
15.546950,-22.957410,0.080000,127.760000,2.030000,0.270000,0.050000,0.100000,130.290000
15.771730,-24.340240,0.210000,335.850000,4.410000,5.780000,0.130000,0.290000,346.670000
15.766620,-24.334150,0.110000,208.820000,1.840000,0.320000,0.070000,0.170000,211.330000
15.758550,-24.322310,0.080000,154.380000,1.700000,0.270000,0.060000,0.160000,156.650000
19.978600,-25.130810,0.040000,34.990000,0.160000,0.070000,0.010000,0.030000,35.300000
19.984080,-25.128850,0.060000,37.030000,0.190000,0.090000,0.010000,0.040000,37.420000
19.989350,-25.126350,0.060000,34.230000,0.170000,0.090000,0.010000,0.040000,34.600000
2.702500,13.522000,1.650000,3830.000000,12.100000,5.150000,0.000000,0.000000,3848.900000
2.708220,13.523440,1.600000,3128.050000,21.850000,6.150000,1.700000,0.000000,3159.350000
2.111000,13.191060,0.850000,2101.500000,16.750000,3.200000,0.000000,0.000000,2122.300000
2.107640,13.190610,1.450000,4768.700000,20.500000,4.450000,1.650000,0.000000,4796.750000
2.150830,12.805720,1.850000,5037.500000,52.200000,4.900000,2.050000,0.000000,5098.500000
2.175530,12.805140,1.500000,5002.000000,24.800000,3.900000,1.800000,0.000000,5034.000000
35.216550,31.554730,8.423046,20886.164274,325.009968,35.336922,8.373206,20.584131,21283.891547
35.215780,31.555070,9.994004,21418.149111,323.605836,35.528683,8.694783,21.037378,21817.009794
35.215790,31.554440,11.807493,22709.744918,358.858111,38.262256,9.416102,22.668394,23150.757274
-80.462800,-5.145670,4.243211,5624.001597,66.343850,14.327077,1.946885,1.996805,5712.859425
-80.464530,-5.137090,5.837158,6876.371982,86.360008,16.613450,2.394732,2.344841,6989.922171
-80.464950,-5.129920,3.193613,6776.447106,88.223553,17.115768,2.445110,2.345309,6889.770459
-80.952680,-5.121020,4.950000,7571.500000,101.600000,14.800000,2.500000,2.900000,7698.250000
-80.954620,-5.128120,4.943080,10762.931895,138.955462,22.019173,3.445177,4.244058,10936.538846
